"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"10806  :  โรงพยาบาลหันคา","6,471","4,342","605","517","177","4,130","10","3","0","2","1,814","341","0","0","170","41,368","129,680","18,605","46,088"
"27974  :  โรงพยาบาลหนองมะโมง","1,048","570","202","41","5","500","3","2","0","0","292","58","0","1","24","14,840","53,629","7,676","22,308"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","57,515","168,181","29,297","58,096"
"10807  :  โรงพยาบาลแก่งคอย","13,008","6,480","1,588","914","96","5,197","20","1","0","0","2,863","418","0","0","153","104,888","224,625","33,970","60,968"
"10808  :  โรงพยาบาลหนองแค","2,586","1,178","85","42","0","0","0","0","0","0","529","114","0","0","30","127,631","235,117","17,102","33,960"
"10809  :  โรงพยาบาลวิหารแดง","16","0","0","0","0","0","0","0","0","0","0","12","0","0","0","34,265","77,229","12,636","28,352"
"10810  :  โรงพยาบาลหนองแซง","3,371","2,006","443","174","0","1,330","18","3","0","4","961","141","0","1","29","14,027","44,412","7,219","18,502"
"10811  :  โรงพยาบาลบ้านหมอ","5,327","2,297","923","387","0","2,971","12","3","0","1","1,438","227","0","0","101","22,754","76,358","9,731","28,286"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","3,663","2,017","493","201","82","1,744","11","3","0","0","1,012","151","0","0","112","14,481","45,643","6,915","21,407"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,615","866","544","320","39","1,727","7","3","0","0","586","65","0","0","40","32,074","91,063","11,868","32,657"
"10815  :  โรงพยาบาลมวกเหล็ก","7,057","4,711","428","223","0","4,602","8","5","0","0","1,228","423","0","0","6","33,855","96,530","17,507","38,152"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","3,824","1,883","194","76","27","2,580","5","0","0","0","716","147","0","0","57","24,605","70,332","10,786","26,768"
"11485  :  โรงพยาบาลค่ายอดิศร","5,805","66","16","116","0","2,935","27","1","0","0","456","93","0","0","0","5,266","28,731","3,237","10,332"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","28,695","13,313","1,828","526","340","11,178","6","10","0","0","4,685","1,410","0","0","251","173,235","413,607","44,387","105,443"
"10818  :  โรงพยาบาลหนองใหญ่","6,354","3,290","311","160","49","1,940","6","4","0","0","1,077","316","0","0","32","56,583","115,648","14,740","28,432"
"10819  :  โรงพยาบาลบางละมุง","23,946","12,794","6,497","237","0","0","0","0","0","0","4,446","590","0","0","28","354,111","695,301","48,998","112,267"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","2,755","1,552","163","133","26","1,619","2","1","0","1","537","97","0","0","37","48,523","95,955","11,442","22,323"
"10821  :  โรงพยาบาลพานทอง","9,210","4,289","2,200","462","0","8,017","10","4","0","0","1,284","384","0","0","43","108,553","247,859","31,743","71,030"
"10822  :  โรงพยาบาลพนัสนิคม","11,819","6,837","899","1,084","154","4,719","30","14","0","0","3,230","136","0","0","136","191,693","452,919","50,586","121,575"
"10823  :  โรงพยาบาลแหลมฉบัง","72,953","32,277","1,819","3,039","83","39,857","22","18","0","0","9,429","2,140","0","0","656","208,424","341,719","27,880","53,813"
"10824  :  โรงพยาบาลเกาะสีชัง","3,000","2,099","91","85","69","1,668","7","2","0","1","609","172","0","0","29","6,459","21,270","2,531","8,182"
"10825  :  โรงพยาบาลสัตหีบกม10","33,221","10,338","409","2,101","136","15,778","8","5","0","1","5,054","1,242","0","0","289","133,808","288,753","25,494","49,865"
"10826  :  โรงพยาบาลบ่อทอง","5,293","3,113","974","180","80","1,540","13","3","0","0","1,104","197","0","0","40","51,695","153,816","22,132","49,315"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","13,236","7,796","244","224","42","2,038","4","0","0","0","327","41","0","0","13","14,490","37,780","3,977","11,354"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","86,152","32,347","3,864","939","2","53,641","6","10","0","2","12,108","467","0","0","85","225,492","591,016","125,552","291,806"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","11,716","6,944","1,644","532","0","377","2","3","0","2","28","5","0","0","0","71,632","223,100","35,399","92,887"
"28005  :  โรงพยาบาลเมืองพัทยา","29,506","9,906","3,652","15","0","0","0","0","0","0","2,716","1,095","0","0","10","39,467","114,446","25,476","50,473"
"28006  :  โรงพยาบาลเกาะจันทร์","4,175","1,453","89","493","80","1,528","2","4","0","3","536","147","0","1","40","40,268","109,528","14,389","32,434"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,465","2,051","317","96","34","17,224","26","8","0","6","394","76","0","0","24","125,965","250,598","27,839","56,817"
"10828  :  โรงพยาบาลบ้านฉาง","23,474","12,744","2,891","1,023","217","7,302","10","6","0","0","4,050","736","0","0","23","67,438","150,615","14,527","34,157"
"10829  :  โรงพยาบาลแกลง","4,425","3,323","622","277","133","7,320","13","12","0","0","963","193","0","0","49","65,625","182,789","42,711","99,662"
"10830  :  โรงพยาบาลวังจันทร์","4,377","3,421","439","267","115","3,281","9","3","0","1","902","200","0","0","106","29,880","89,533","11,267","33,412"
"10831  :  โรงพยาบาลบ้านค่าย","5,156","2,881","988","564","132","3,360","7","2","0","1","1,460","90","0","0","4","66,169","127,350","21,990","42,289"
"10832  :  โรงพยาบาลปลวกแดง","35,310","4,039","180","369","113","3,751","9","5","0","0","1,473","1,472","0","0","3","38,591","85,634","22,227","38,558"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,970","1,346","78","94","57","1,249","2","2","0","1","449","74","0","0","3","19,046","56,772","8,354","21,819"
"23962  :  โรงพยาบาลนิคมพัฒนา","3,538","2,072","1,026","61","87","2,550","6","10","0","0","643","149","0","0","54","54,749","123,115","13,934","23,346"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","9,898","5,218","372","747","0","5,177","12","4","0","0","2,272","222","0","0","86","31,402","89,395","14,882","39,313"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","3,847","1,269","13","84","0","2,455","7","3","0","3","947","220","0","0","117","11,006","32,044","7,223","14,612"
"10837  :  โรงพยาบาลสองพี่น้อง","5,436","3,962","99","347","0","2,862","14","2","0","1","1,408","204","0","0","124","21,573","61,757","7,823","20,232"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","10,877","5,565","1,218","387","154","5,486","9","6","0","5","2,119","310","0","0","159","36,293","93,270","17,833","35,760"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","13","8","0","0","0","0","0","0","0","0","2","9","0","1","0","34,796","86,408","13,143","26,867"
"10842  :  โรงพยาบาลแก่งหางแมว","7,655","4,384","836","261","90","4,089","11","4","0","4","966","261","0","0","88","20,014","53,623","10,956","23,544"
"10843  :  โรงพยาบาลนายายอาม","2,698","1,825","58","142","45","3,075","8","2","0","2","698","118","0","0","41","37,274","96,985","11,055","26,209"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","4,912","3,834","214","160","71","2,991","8","5","0","2","1,110","89","0","0","59","29,641","80,824","8,850","21,641"
"10696  :  โรงพยาบาลตราด","4,682","1,354","951","292","19","3,401","2","3","0","1","1,433","64","0","0","96","112,874","375,433","36,316","106,916"
"10845  :  โรงพยาบาลคลองใหญ่","10,869","6,117","265","479","88","4,948","9","7","0","1","2,104","491","0","1","94","22,224","71,777","6,368","18,958"
"10846  :  โรงพยาบาลเขาสมิง","6,887","3,932","160","318","67","3,871","8","5","0","0","1,515","374","0","0","106","35,633","98,620","13,856","30,059"
"10847  :  โรงพยาบาลบ่อไร่","5,312","2,969","165","320","97","4,115","4","5","0","0","1,402","267","0","2","51","27,278","104,448","9,693","23,938"
"10848  :  โรงพยาบาลแหลมงอบ","4,231","2,453","239","355","42","2,385","7","4","0","0","969","274","0","0","96","20,792","64,092","9,961","27,361"
"10849  :  โรงพยาบาลเกาะกูด","1,468","998","143","55","12","683","5","3","0","0","199","102","0","1","2","4,212","13,457","3,074","7,896"
"13816  :  โรงพยาบาลเกาะช้าง","826","440","23","54","4","410","2","1","0","1","199","49","0","1","7","12,554","30,696","4,381","9,875"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","5,231","4,340","386","121","25","1,906","7","3","0","0","875","246","0","0","69","31,096","93,000","10,936","24,454"
"10850  :  โรงพยาบาลบางคล้า","15,427","6,527","1,260","1,418","82","5,894","15","13","0","0","3,459","259","0","0","199","38,815","103,370","12,022","28,009"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,156","1,715","357","313","33","1,862","4","2","0","1","754","103","0","0","39","66,452","146,250","17,903","35,833"
"10854  :  โรงพยาบาลพนมสารคาม","10,242","5,889","412","488","156","6,337","6","6","0","3","2,424","444","0","0","115","67,211","192,196","29,158","69,521"
"10855  :  โรงพยาบาลสนามชัยเขต","4","0","1","1","0","0","0","0","0","0","1","0","0","0","0","48,266","131,968","13,979","29,257"
"10856  :  โรงพยาบาลแปลงยาว","8,424","4,326","1,459","435","46","4,493","5","4","0","0","1,068","487","0","0","58","52,311","130,664","21,342","39,740"
"13747  :  โรงพยาบาลราชสาส์น","6,303","3,561","392","167","90","2,118","16","5","0","0","1,300","312","0","0","155","11,111","35,962","5,224","12,746"
