"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10806  :  โรงพยาบาลหันคา","1,302","0","0.00","0","0","0","1,269","0","0","0","0","27","0","0","0","0","6","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","257","221","85.99","196","25","0","248","213","190","23","0","5","4","3","1","0","4","4","3","1","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,189","0","0.00","0","0","0","2,136","0","0","0","0","31","0","0","0","0","22","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","287","2","0.70","2","0","0","281","2","2","0","0","4","0","0","0","0","2","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","855","3","0.35","3","0","0","815","2","2","0","0","23","0","0","0","0","17","1","1","0","0"
"10810  :  โรงพยาบาลหนองแซง","821","0","0.00","0","0","0","814","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","1,196","4","0.33","4","0","0","1,143","4","4","0","0","39","0","0","0","0","14","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","777","0","0.00","0","0","0","748","0","0","0","0","22","0","0","0","0","7","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","465","3","0.65","3","0","0","453","2","2","0","0","7","1","1","0","0","5","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","1,380","0","0.00","0","0","0","1,328","0","0","0","0","41","0","0","0","0","11","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","593","0","0.00","0","0","0","568","0","0","0","0","22","0","0","0","0","3","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","16","1","6.25","1","0","0","14","1","1","0","0","1","0","0","0","0","1","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","3,865","4","0.10","4","0","0","3,828","4","4","0","0","8","0","0","0","0","29","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","870","2","0.23","0","2","0","860","2","0","2","0","4","0","0","0","0","6","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","3,941","782","19.84","782","0","0","3,854","780","780","0","0","69","2","2","0","0","18","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","285","262","91.93","262","0","0","274","253","253","0","0","7","5","5","0","0","4","4","4","0","0"
"10821  :  โรงพยาบาลพานทอง","1,140","1","0.09","1","0","0","1,116","1","1","0","0","11","0","0","0","0","13","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","1,674","1","0.06","1","0","0","1,552","1","1","0","0","103","0","0","0","0","19","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","2,544","10","0.39","10","0","0","2,470","9","9","0","0","51","0","0","0","0","23","1","1","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","521","1","0.19","1","0","0","504","1","1","0","0","16","0","0","0","0","1","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","4,511","1,004","22.26","998","6","0","4,406","975","974","1","0","76","20","16","4","0","29","9","8","1","0"
"10826  :  โรงพยาบาลบ่อทอง","803","1","0.12","1","0","0","791","1","1","0","0","9","0","0","0","0","3","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","206","0","0.00","0","0","0","200","0","0","0","0","5","0","0","0","0","1","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,079","27","1.30","27","0","0","2,018","27","27","0","0","39","0","0","0","0","22","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","7","0","0.00","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","188","5","2.66","5","0","0","183","5","5","0","0","4","0","0","0","0","1","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","451","6","1.33","6","0","0","430","6","6","0","0","10","0","0","0","0","11","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","307","26","8.47","26","0","0","300","26","26","0","0","5","0","0","0","0","2","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","3,310","2,437","73.63","2,437","0","0","3,231","2,396","2,396","0","0","52","29","29","0","0","27","12","12","0","0"
"10829  :  โรงพยาบาลแกลง","796","649","81.53","637","12","0","720","587","576","11","0","69","56","55","1","0","7","6","6","0","0"
"10830  :  โรงพยาบาลวังจันทร์","802","362","45.14","355","7","0","733","332","326","6","0","62","27","27","0","0","7","3","2","1","0"
"10831  :  โรงพยาบาลบ้านค่าย","1,292","15","1.16","15","0","0","1,262","15","15","0","0","27","0","0","0","0","3","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","1,188","138","11.62","138","0","0","1,172","133","133","0","0","15","5","5","0","0","1","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","190","190","100.00","188","2","0","187","187","185","2","0","2","2","2","0","0","1","1","1","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","534","526","98.50","526","0","0","522","515","515","0","0","7","6","6","0","0","5","5","5","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","430","0","0.00","0","0","0","426","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","834","766","91.85","766","0","0","793","740","740","0","0","28","24","24","0","0","13","2","2","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,899","8","0.42","8","0","0","1,714","8","8","0","0","164","0","0","0","0","21","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","277","0","0.00","0","0","0","275","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","610","493","80.82","493","0","0","601","491","491","0","0","5","1","1","0","0","4","1","1","0","0"
"10843  :  โรงพยาบาลนายายอาม","367","6","1.63","5","1","0","354","5","5","0","0","7","0","0","0","0","6","1","0","1","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","915","1","0.11","1","0","0","909","1","1","0","0","2","0","0","0","0","4","0","0","0","0"
"10696  :  โรงพยาบาลตราด","1,348","1","0.07","1","0","0","1,339","1","1","0","0","1","0","0","0","0","8","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,610","0","0.00","0","0","0","1,587","0","0","0","0","13","0","0","0","0","10","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","695","1","0.14","1","0","0","661","1","1","0","0","22","0","0","0","0","12","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","282","3","1.06","3","0","0","271","3","3","0","0","9","0","0","0","0","2","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","838","0","0.00","0","0","0","826","0","0","0","0","9","0","0","0","0","3","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","167","0","0.00","0","0","0","154","0","0","0","0","11","0","0","0","0","2","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","165","62","37.58","62","0","0","159","61","61","0","0","4","1","1","0","0","2","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","663","72","10.86","71","1","0","654","66","65","1","0","6","3","3","0","0","3","3","3","0","0"
"10850  :  โรงพยาบาลบางคล้า","1,272","29","2.28","29","0","0","1,155","28","28","0","0","109","1","1","0","0","8","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","679","580","85.42","580","0","0","667","569","569","0","0","6","5","5","0","0","6","6","6","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","2,088","400","19.16","394","6","0","1,970","389","389","0","0","88","0","0","0","0","30","11","5","6","0"
"10855  :  โรงพยาบาลสนามชัยเขต","576","246","42.71","246","0","0","568","243","243","0","0","6","3","3","0","0","2","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","845","458","54.20","457","1","0","833","453","452","1","0","7","3","3","0","0","5","2","2","0","0"
"13747  :  โรงพยาบาลราชสาส์น","685","223","32.55","193","30","0","657","210","182","28","0","12","7","6","1","0","16","6","5","1","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","17","0","0.00","0","0","0","12","0","0","0","0","1","0","0","0","0","4","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,308","47","3.59","47","0","0","1,233","45","45","0","0","73","2","2","0","0","2","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","1,214","2","0.16","2","0","0","1,191","2","2","0","0","16","0","0","0","0","7","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","827","0","0.00","0","0","0","739","0","0","0","0","78","0","0","0","0","10","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","1,346","0","0.00","0","0","0","1,299","0","0","0","0","37","0","0","0","0","10","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,302","10","0.77","10","0","0","1,279","10","10","0","0","15","0","0","0","0","8","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,551","2","0.13","2","0","0","1,481","2","2","0","0","45","0","0","0","0","25","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","9","1","11.11","1","0","0","8","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","2,576","0","0.00","0","0","0","2,474","0","0","0","0","91","0","0","0","0","11","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","489","0","0.00","0","0","0","474","0","0","0","0","7","0","0","0","0","8","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","1,204","1","0.08","1","0","0","1,187","1","1","0","0","15","0","0","0","0","2","0","0","0","0"
