"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10806  :  โรงพยาบาลหันคา","1,628","1","0.06","1","0","0","1,544","1","1","0","0","71","0","0","0","0","13","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","200","0","0.00","0","0","0","195","0","0","0","0","4","0","0","0","0","1","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,208","0","0.00","0","0","0","2,185","0","0","0","0","12","0","0","0","0","11","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","260","1","0.38","1","0","0","254","1","1","0","0","3","0","0","0","0","3","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","768","1","0.13","1","0","0","735","1","1","0","0","30","0","0","0","0","3","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","855","0","0.00","0","0","0","824","0","0","0","0","12","0","0","0","0","19","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","1,179","3","0.25","3","0","0","1,111","3","3","0","0","58","0","0","0","0","10","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","876","696","79.45","696","0","0","854","688","688","0","0","19","7","7","0","0","3","1","1","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","491","5","1.02","5","0","0","477","5","5","0","0","6","0","0","0","0","8","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","1,070","0","0.00","0","0","0","1,031","0","0","0","0","32","0","0","0","0","7","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","572","0","0.00","0","0","0","535","0","0","0","0","29","0","0","0","0","8","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","52","1","1.92","1","0","0","49","1","1","0","0","1","0","0","0","0","2","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","1,508","4","0.27","4","0","0","1,455","4","4","0","0","37","0","0","0","0","16","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","828","0","0.00","0","0","0","821","0","0","0","0","2","0","0","0","0","5","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","4,277","11","0.26","11","0","0","4,193","11","11","0","0","70","0","0","0","0","14","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","403","288","71.46","288","0","0","265","179","179","0","0","132","105","105","0","0","6","4","4","0","0"
"10821  :  โรงพยาบาลพานทอง","1,026","4","0.39","4","0","0","988","4","4","0","0","23","0","0","0","0","15","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","2,096","5","0.24","5","0","0","1,967","5","5","0","0","118","0","0","0","0","11","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","3,745","3","0.08","3","0","0","3,645","3","3","0","0","63","0","0","0","0","37","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","533","0","0.00","0","0","0","523","0","0","0","0","5","0","0","0","0","5","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","3,619","156","4.31","151","5","0","3,502","147","144","3","0","91","6","4","2","0","26","3","3","0","0"
"10826  :  โรงพยาบาลบ่อทอง","694","0","0.00","0","0","0","674","0","0","0","0","16","0","0","0","0","4","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","161","0","0.00","0","0","0","160","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,349","13","0.55","13","0","0","2,269","13","13","0","0","47","0","0","0","0","33","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","246","1","0.41","1","0","0","224","1","1","0","0","14","0","0","0","0","8","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","422","55","13.03","55","0","0","411","55","55","0","0","7","0","0","0","0","4","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","2,572","446","17.34","445","1","0","2,411","367","366","1","0","135","67","67","0","0","26","12","12","0","0"
"10829  :  โรงพยาบาลแกลง","755","6","0.79","6","0","0","748","6","6","0","0","4","0","0","0","0","3","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","780","5","0.64","5","0","0","705","5","5","0","0","67","0","0","0","0","8","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","1,268","3","0.24","3","0","0","1,216","3","3","0","0","39","0","0","0","0","13","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","773","1","0.13","1","0","0","761","1","1","0","0","10","0","0","0","0","2","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","285","141","49.47","140","1","0","284","140","139","1","0","0","0","0","0","0","1","1","1","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","472","0","0.00","0","0","0","457","0","0","0","0","10","0","0","0","0","5","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","671","1","0.15","1","0","0","658","1","1","0","0","11","0","0","0","0","2","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1,026","172","16.76","172","0","0","1,001","167","167","0","0","14","3","3","0","0","11","2","2","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,962","2","0.10","2","0","0","1,958","2","2","0","0","1","0","0","0","0","3","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","277","1","0.36","1","0","0","275","1","1","0","0","2","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","317","7","2.21","7","0","0","304","7","7","0","0","10","0","0","0","0","3","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","508","4","0.79","4","0","0","483","3","3","0","0","18","0","0","0","0","7","1","1","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,020","999","97.94","999","0","0","1,004","983","983","0","0","8","8","8","0","0","8","8","8","0","0"
"10696  :  โรงพยาบาลตราด","1,454","1","0.07","1","0","0","1,412","1","1","0","0","27","0","0","0","0","15","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,741","1","0.06","1","0","0","1,694","1","1","0","0","31","0","0","0","0","16","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","831","0","0.00","0","0","0","806","0","0","0","0","17","0","0","0","0","8","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","831","1","0.12","1","0","0","826","1","1","0","0","5","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","792","0","0.00","0","0","0","777","0","0","0","0","10","0","0","0","0","5","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","154","42","27.27","42","0","0","144","41","41","0","0","8","1","1","0","0","2","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","148","0","0.00","0","0","0","142","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","587","536","91.31","536","0","0","583","535","535","0","0","1","1","1","0","0","3","0","0","0","0"
"10850  :  โรงพยาบาลบางคล้า","1,377","4","0.29","4","0","0","1,228","4","4","0","0","136","0","0","0","0","13","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","573","4","0.70","3","1","0","561","4","3","1","0","6","0","0","0","0","6","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","1,746","7","0.40","7","0","0","1,672","5","5","0","0","53","1","1","0","0","21","1","1","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","808","2","0.25","2","0","0","806","2","2","0","0","2","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","818","401","49.02","401","0","0","811","396","396","0","0","4","3","3","0","0","3","2","2","0","0"
"13747  :  โรงพยาบาลราชสาส์น","1,058","34","3.21","31","3","0","1,020","34","31","3","0","15","0","0","0","0","23","0","0","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","18","1","5.56","1","0","0","17","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","756","158","20.90","156","2","0","705","157","155","2","0","43","1","1","0","0","8","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","1,017","0","0.00","0","0","0","971","0","0","0","0","37","0","0","0","0","9","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","626","1","0.16","1","0","0","568","1","1","0","0","53","0","0","0","0","5","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","1,495","4","0.27","4","0","0","1,421","4","4","0","0","64","0","0","0","0","10","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,212","11","0.91","11","0","0","1,192","11","11","0","0","13","0","0","0","0","7","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,492","2","0.13","2","0","0","1,427","2","2","0","0","44","0","0","0","0","21","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","38","2","5.26","2","0","0","31","2","2","0","0","6","0","0","0","0","1","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","2,542","0","0.00","0","0","0","2,334","0","0","0","0","188","0","0","0","0","20","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","493","1","0.20","1","0","0","475","1","1","0","0","9","0","0","0","0","9","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","1,208","0","0.00","0","0","0","1,173","0","0","0","0","20","0","0","0","0","15","0","0","0","0"
"10865  :  โรงพยาบาลองครักษ์","559","0","0.00","0","0","0","525","0","0","0","0","24","0","0","0","0","10","0","0","0","0"
