"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10805  :  โรงพยาบาลสรรคบุรี","1,841","1,596","86.69","1,559","37","0","1,561","1,549","1,512","37","0","29","29","29","0","0","17","17","17","0","0"
"10806  :  โรงพยาบาลหันคา","1,814","1,428","78.72","1,428","0","0","1,546","1,370","1,370","0","0","48","28","28","0","0","20","17","17","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","292","283","96.92","174","109","0","274","273","166","107","0","4","4","3","1","0","6","6","5","1","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,860","17","0.59","17","0","0","2,456","16","16","0","0","26","0","0","0","0","10","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","529","1","0.19","1","0","0","109","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","959","110","11.47","110","0","0","807","93","93","0","0","7","2","2","0","0","1","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","1,430","1,235","86.36","1,235","0","0","1,212","1,196","1,196","0","0","38","36","36","0","0","12","3","3","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","1,008","305","30.26","302","3","0","874","283","280","3","0","28","10","10","0","0","13","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","584","17","2.91","17","0","0","518","16","16","0","0","14","1","1","0","0","6","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","1,220","553","45.33","553","0","0","1,071","553","553","0","0","31","0","0","0","0","8","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","713","9","1.26","8","0","1","655","8","7","0","1","16","1","1","0","0","5","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","453","0","0.00","0","0","0","50","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","4,703","1","0.02","1","0","0","2,058","1","1","0","0","4","0","0","0","0","9","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","1,076","1","0.09","1","0","0","822","1","1","0","0","13","0","0","0","0","4","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","4,456","13","0.29","13","0","0","652","13","13","0","0","27","0","0","0","0","0","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","536","206","38.43","206","0","0","218","198","198","0","0","6","4","4","0","0","1","1","1","0","0"
"10821  :  โรงพยาบาลพานทอง","1,308","6","0.46","6","0","0","663","5","5","0","0","22","0","0","0","0","5","1","1","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","3,231","3","0.09","3","0","0","383","3","3","0","0","66","0","0","0","0","5","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","9,428","9","0.10","9","0","0","1,459","8","8","0","0","30","1","1","0","0","14","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","607","2","0.33","0","2","0","551","2","0","2","0","16","0","0","0","0","6","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","4,754","23","0.48","22","1","0","2,253","18","17","1","0","49","0","0","0","0","17","2","2","0","0"
"10826  :  โรงพยาบาลบ่อทอง","1,103","2","0.18","2","0","0","842","2","2","0","0","7","0","0","0","0","3","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","328","1","0.30","1","0","0","178","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","12,016","18","0.15","18","0","0","1,630","17","17","0","0","38","1","1","0","0","9","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","28","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","2,673","15","0.56","15","0","0","159","15","15","0","0","5","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","534","4","0.75","4","0","0","476","4","4","0","0","15","0","0","0","0","7","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","393","84","21.37","83","1","0","260","60","59","1","0","8","3","3","0","0","0","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","4,047","3,927","97.03","3,927","0","0","1,435","1,413","1,413","0","0","63","63","63","0","0","22","22","22","0","0"
"10829  :  โรงพยาบาลแกลง","963","29","3.01","29","0","0","11","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","902","83","9.20","82","1","0","831","81","80","1","0","52","2","2","0","0","8","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","1,460","525","35.96","525","0","0","594","510","510","0","0","10","10","10","0","0","2","2","2","0","0"
"10832  :  โรงพยาบาลปลวกแดง","1,469","26","1.77","26","0","0","527","18","18","0","0","29","0","0","0","0","8","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","449","164","36.53","155","9","0","278","128","119","9","0","0","0","0","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","642","315","49.07","315","0","0","307","302","302","0","0","10","10","10","0","0","3","3","3","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","2,263","6","0.27","6","0","0","799","4","4","0","0","4","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","947","14","1.48","14","0","0","208","11","11","0","0","0","0","0","0","0","1","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1,400","1","0.07","1","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,112","5","0.24","5","0","0","1,498","4","4","0","0","144","0","0","0","0","15","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","2","2","100.00","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","947","11","1.16","10","1","0","41","6","5","1","0","2","0","0","0","0","1","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","698","19","2.72","19","0","0","57","4","4","0","0","8","0","0","0","0","5","1","1","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,110","2","0.18","2","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","1,414","0","0.00","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,969","0","0.00","0","0","0","21","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","1,513","0","0.00","0","0","0","156","0","0","0","0","2","0","0","0","0","5","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","1,322","0","0.00","0","0","0","717","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","968","0","0.00","0","0","0","282","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","193","0","0.00","0","0","0","177","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","199","1","0.50","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","872","22","2.52","22","0","0","847","12","12","0","0","11","7","7","0","0","2","1","1","0","0"
"10850  :  โรงพยาบาลบางคล้า","3,451","21","0.61","20","1","0","878","11","11","0","0","88","1","0","1","0","6","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","751","404","53.79","404","0","0","710","385","385","0","0","0","0","0","0","0","0","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","2,413","85","3.52","85","0","0","399","79","79","0","0","27","0","0","0","0","2","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","1,067","592","55.48","592","0","0","239","206","206","0","0","6","5","5","0","0","3","3","3","0","0"
"13747  :  โรงพยาบาลราชสาส์น","1,300","180","13.85","155","25","0","213","31","27","4","0","3","0","0","0","0","10","1","1","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","253","2","0.79","2","0","0","12","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,754","276","15.74","276","0","0","305","273","273","0","0","29","2","2","0","0","11","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","1,396","1","0.07","0","1","0","286","1","0","1","0","56","0","0","0","0","10","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","992","1","0.10","1","0","0","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","2,002","0","0.00","0","0","0","5","0","0","0","0","10","0","0","0","0","8","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,448","2","0.14","2","0","0","826","2","2","0","0","6","0","0","0","0","6","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","2,203","4","0.18","4","0","0","100","3","3","0","0","6","0","0","0","0","3","1","1","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","261","3","1.15","3","0","0","5","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","3,146","7","0.22","5","2","0","2,355","7","5","2","0","113","0","0","0","0","15","0","0","0","0"
"10863  :  โรงพยาบาลปากพลี","552","0","0.00","0","0","0","454","0","0","0","0","19","0","0","0","0","10","0","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","1,539","0","0.00","0","0","0","1,117","0","0","0","0","14","0","0","0","0","5","0","0","0","0"
