"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10805  :  โรงพยาบาลสรรคบุรี","1,743","1,216","69.76","1,204","12","0","1,528","1,182","1,171","11","0","29","24","23","1","0","11","8","8","0","0"
"10806  :  โรงพยาบาลหันคา","1,756","577","32.86","577","0","0","1,464","570","570","0","0","32","3","3","0","0","11","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","275","264","96.00","254","10","0","257","252","244","8","0","8","8","6","2","0","3","3","3","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,707","11","0.41","11","0","0","2,145","11","11","0","0","71","0","0","0","0","19","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","524","0","0.00","0","0","0","119","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","933","213","22.83","213","0","0","850","198","198","0","0","21","4","4","0","0","17","3","3","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","1,390","440","31.65","440","0","0","1,167","430","430","0","0","31","8","8","0","0","5","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","974","698","71.66","696","2","0","818","615","613","2","0","30","27","27","0","0","8","8","8","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","576","52","9.03","46","6","0","324","40","36","4","0","1","0","0","0","0","3","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","1,356","5","0.37","5","0","0","1,164","5","5","0","0","30","0","0","0","0","4","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","681","299","43.91","291","6","2","605","286","278","6","2","9","4","4","0","0","4","2","2","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","608","0","0.00","0","0","0","15","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","4,523","1","0.02","1","0","0","3,447","1","1","0","0","11","0","0","0","0","11","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","1,014","1","0.10","1","0","0","959","1","1","0","0","9","0","0","0","0","5","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","4,304","18","0.42","18","0","0","1,815","17","17","0","0","349","1","1","0","0","10","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","508","389","76.57","389","0","0","395","381","381","0","0","5","3","3","0","0","4","4","4","0","0"
"10821  :  โรงพยาบาลพานทอง","1,280","4","0.31","4","0","0","526","4","4","0","0","9","0","0","0","0","7","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","3,099","7","0.23","7","0","0","831","7","7","0","0","79","0","0","0","0","10","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","8,662","11","0.13","11","0","0","2,331","7","7","0","0","39","0","0","0","0","28","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","569","0","0.00","0","0","0","533","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","4,729","125","2.64","124","1","0","2,752","103","103","0","0","38","7","7","0","0","23","11","10","1","0"
"10826  :  โรงพยาบาลบ่อทอง","1,072","5","0.47","5","0","0","847","4","4","0","0","13","1","1","0","0","2","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","244","1","0.41","1","0","0","221","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","11,401","22","0.19","22","0","0","1,663","20","20","0","0","36","1","1","0","0","17","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","19","0","0.00","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","2,309","9","0.39","9","0","0","170","9","9","0","0","6","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","547","3","0.55","3","0","0","473","3","3","0","0","11","0","0","0","0","10","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","386","30","7.77","30","0","0","376","30","30","0","0","2","0","0","0","0","1","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","3,731","3,006","80.57","3,006","0","0","2,788","2,334","2,334","0","0","54","52","52","0","0","38","36","36","0","0"
"10829  :  โรงพยาบาลแกลง","892","870","97.53","870","0","0","53","47","47","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","867","283","32.64","283","0","0","800","267","267","0","0","59","15","15","0","0","5","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","1,365","924","67.69","921","3","0","1,261","855","853","2","0","29","22","22","0","0","3","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","1,283","455","35.46","455","0","0","838","314","314","0","0","30","9","9","0","0","5","1","1","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","425","423","99.53","423","0","0","403","402","402","0","0","2","2","2","0","0","2","2","2","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","619","581","93.86","581","0","0","566","562","562","0","0","15","15","15","0","0","4","4","4","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","198","0","0.00","0","0","0","174","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","889","1","0.11","1","0","0","541","1","1","0","0","4","0","0","0","0","3","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1,314","27","2.05","22","5","0","48","3","3","0","0","3","3","3","0","0","20","20","15","5","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,987","6","0.30","6","0","0","1,691","6","6","0","0","136","0","0","0","0","18","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","6","6","100.00","6","0","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","878","120","13.67","120","0","0","528","117","117","0","0","3","1","1","0","0","1","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","655","84","12.82","83","1","0","525","81","81","0","0","16","1","1","0","0","7","1","1","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,053","4","0.38","4","0","0","990","4","4","0","0","6","0","0","0","0","11","0","0","0","0"
"10696  :  โรงพยาบาลตราด","1,417","3","0.21","3","0","0","1,287","2","2","0","0","0","0","0","0","0","2","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,803","0","0.00","0","0","0","1,588","0","0","0","0","14","0","0","0","0","9","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","1,412","2","0.14","2","0","0","408","1","1","0","0","31","0","0","0","0","13","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","1,257","2","0.16","2","0","0","1,110","2","2","0","0","2","0","0","0","0","1","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","938","1","0.11","1","0","0","897","1","1","0","0","13","0","0","0","0","6","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","179","0","0.00","0","0","0","165","0","0","0","0","7","0","0","0","0","1","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","196","0","0.00","0","0","0","157","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","836","519","62.08","519","0","0","619","509","509","0","0","6","5","5","0","0","1","1","1","0","0"
"10850  :  โรงพยาบาลบางคล้า","3,263","135","4.14","135","0","0","1,829","88","88","0","0","91","0","0","0","0","9","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","721","334","46.32","334","0","0","454","177","177","0","0","12","2","2","0","0","4","1","1","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","2,285","765","33.48","765","0","0","1,970","763","763","0","0","99","2","2","0","0","10","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","985","807","81.93","806","1","0","908","766","765","1","0","17","15","15","0","0","4","3","3","0","0"
"13747  :  โรงพยาบาลราชสาส์น","1,246","597","47.91","586","11","0","993","541","531","10","0","7","2","2","0","0","18","6","6","0","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","263","1","0.38","1","0","0","13","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,693","748","44.18","748","0","0","1,534","733","733","0","0","46","12","12","0","0","7","2","2","0","0"
"10858  :  โรงพยาบาลนาดี","1,330","0","0.00","0","0","0","1,260","0","0","0","0","18","0","0","0","0","14","0","0","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","944","3","0.32","1","2","0","100","3","1","2","0","26","0","0","0","0","11","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","1,905","0","0.00","0","0","0","1,411","0","0","0","0","5","0","0","0","0","5","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,361","4","0.29","2","2","0","1,251","4","2","2","0","5","0","0","0","0","7","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","2,032","2","0.10","2","0","0","1,005","2","2","0","0","97","0","0","0","0","17","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","198","2","1.01","2","0","0","10","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","2,818","3","0.11","3","0","0","2,448","2","2","0","0","27","0","0","0","0","14","1","1","0","0"
"10863  :  โรงพยาบาลปากพลี","536","0","0.00","0","0","0","487","0","0","0","0","12","0","0","0","0","8","0","0","0","0"
